latency,percentile,series+id
311.07,10.4,bank-orig C99CA580
311.12,0.8999999999999999,bank-neth-p 4064FCA9
311.29,1.5,bank-neth-np 280C07FE
311.72,1,bank-neth-p 4064FCA9
311.97,10.5,bank-orig C99CA580
312.08,1.0999999999999999,bank-neth-p 4064FCA9
312.25,1.5,bank-neth-np 280C07FE
312.28,10.6,bank-orig C99CA580
312.42,1.0999999999999999,bank-neth-p 4064FCA9
312.48,10.6,bank-orig C99CA580
312.58,1.6,bank-neth-np 280C07FE
312.59,1.7000000000000002,bank-neth-np 280C07FE
312.61,1.7000000000000002,bank-neth-np 280C07FE
312.63,1.2,bank-neth-p 4064FCA9
312.67,10.7,bank-orig C99CA580
312.9,10.8,bank-orig C99CA580
313.52,1.7999999999999998,bank-neth-np 280C07FE
313.52,1.9,bank-neth-np 280C07FE
313.53,10.8,bank-orig C99CA580
313.92,1.9,bank-neth-np 280C07FE
314.05,1.3,bank-neth-p 4064FCA9
314.08,1.3,bank-neth-p 4064FCA9
314.08,2,bank-neth-np 280C07FE
314.1,2.1,bank-neth-np 280C07FE
314.19,1.4000000000000001,bank-neth-p 4064FCA9
314.36,1.5,bank-neth-p 4064FCA9
314.58,1.5,bank-neth-p 4064FCA9
314.69,2.1,bank-neth-np 280C07FE
314.82,10.9,bank-orig C99CA580
315.02,2.1999999999999997,bank-neth-np 280C07FE
315.21,2.3,bank-neth-np 280C07FE
315.36,11,bank-orig C99CA580
315.64,2.3,bank-neth-np 280C07FE
316.11,2.4,bank-neth-np 280C07FE
316.2,1.6,bank-neth-p 4064FCA9
316.31,1.7000000000000002,bank-neth-p 4064FCA9
316.35,11,bank-orig C99CA580
316.36,2.5,bank-neth-np 280C07FE
316.39,1.7000000000000002,bank-neth-p 4064FCA9
316.43,1.7999999999999998,bank-neth-p 4064FCA9
316.59,2.5,bank-neth-np 280C07FE
317.21,1.9,bank-neth-p 4064FCA9
317.23,11.1,bank-orig C99CA580
317.24,2.6,bank-neth-np 280C07FE
317.28,1.9,bank-neth-p 4064FCA9
317.28,11.200000000000001,bank-orig C99CA580
317.41,2,bank-neth-p 4064FCA9
317.59,2.1,bank-neth-p 4064FCA9
317.79,2.1,bank-neth-p 4064FCA9
317.8,2.7,bank-neth-np 280C07FE
317.86,2.7,bank-neth-np 280C07FE
317.95,2.8000000000000003,bank-neth-np 280C07FE
318.11,2.1999999999999997,bank-neth-p 4064FCA9
318.11,2.3,bank-neth-p 4064FCA9
318.14,2.9000000000000004,bank-neth-np 280C07FE
318.23,11.200000000000001,bank-orig C99CA580
318.4,2.3,bank-neth-p 4064FCA9
318.64,2.9000000000000004,bank-neth-np 280C07FE
318.77,2.4,bank-neth-p 4064FCA9
318.84,3,bank-neth-np 280C07FE
318.92,11.3,bank-orig C99CA580
319.08,11.4,bank-orig C99CA580
319.15,2.5,bank-neth-p 4064FCA9
319.43,3.1,bank-neth-np 280C07FE
319.59,2.5,bank-neth-p 4064FCA9
319.62,3.2,bank-neth-np 280C07FE
319.7,2.6,bank-neth-p 4064FCA9
319.79,2.7,bank-neth-p 4064FCA9
319.95,3.3000000000000003,bank-neth-np 280C07FE
319.97,2.7,bank-neth-p 4064FCA9
319.99,3.3000000000000003,bank-neth-np 280C07FE
320.23,2.8000000000000003,bank-neth-p 4064FCA9
320.26,2.9000000000000004,bank-neth-p 4064FCA9
320.29,3.4000000000000004,bank-neth-np 280C07FE
320.43,3.5000000000000004,bank-neth-np 280C07FE
320.5,2.9000000000000004,bank-neth-p 4064FCA9
320.53,3.5000000000000004,bank-neth-np 280C07FE
320.62,3.5999999999999996,bank-neth-np 280C07FE
320.68,3,bank-neth-p 4064FCA9
320.73,3.1,bank-neth-p 4064FCA9
320.86,11.4,bank-orig C99CA580
320.88,3.6999999999999997,bank-neth-np 280C07FE
321,3.1,bank-neth-p 4064FCA9
321.05,3.6999999999999997,bank-neth-np 280C07FE
321.1,3.8,bank-neth-np 280C07FE
321.25,11.5,bank-orig C99CA580
321.33,3.9,bank-neth-np 280C07FE
321.35,11.600000000000001,bank-orig C99CA580
321.47,11.600000000000001,bank-orig C99CA580
321.49,3.9,bank-neth-np 280C07FE
321.52,4,bank-neth-np 280C07FE
321.74,4.1000000000000005,bank-neth-np 280C07FE
321.76,4.1000000000000005,bank-neth-np 280C07FE
321.86,11.700000000000001,bank-orig C99CA580
321.94,4.2,bank-neth-np 280C07FE
322.01,4.3,bank-neth-np 280C07FE
322.08,4.3,bank-neth-np 280C07FE
322.15,3.2,bank-neth-p 4064FCA9
322.33,4.3999999999999995,bank-neth-np 280C07FE
322.34,4.5,bank-neth-np 280C07FE
322.42,4.5,bank-neth-np 280C07FE
322.48,4.6,bank-neth-np 280C07FE
322.52,3.3000000000000003,bank-neth-p 4064FCA9
322.56,3.3000000000000003,bank-neth-p 4064FCA9
322.57,4.7,bank-neth-np 280C07FE
322.63,3.4000000000000004,bank-neth-p 4064FCA9
322.87,11.799999999999999,bank-orig C99CA580
323,3.5000000000000004,bank-neth-p 4064FCA9
323.11,4.7,bank-neth-np 280C07FE
323.13,11.799999999999999,bank-orig C99CA580
323.15,11.899999999999999,bank-orig C99CA580
323.18,4.8,bank-neth-np 280C07FE
323.43,3.5000000000000004,bank-neth-p 4064FCA9
323.47,4.9,bank-neth-np 280C07FE
323.6,12,bank-orig C99CA580
323.64,4.9,bank-neth-np 280C07FE
323.71,5,bank-neth-np 280C07FE
323.75,5.1,bank-neth-np 280C07FE
323.99,5.1,bank-neth-np 280C07FE
324.05,5.2,bank-neth-np 280C07FE
324.08,3.5999999999999996,bank-neth-p 4064FCA9
324.14,3.6999999999999997,bank-neth-p 4064FCA9
324.23,5.3,bank-neth-np 280C07FE
324.35,5.3,bank-neth-np 280C07FE
324.41,3.6999999999999997,bank-neth-p 4064FCA9
324.42,3.8,bank-neth-p 4064FCA9
324.56,5.4,bank-neth-np 280C07FE
324.7,5.5,bank-neth-np 280C07FE
324.73,5.5,bank-neth-np 280C07FE
324.74,5.6000000000000005,bank-neth-np 280C07FE
324.78,5.7,bank-neth-np 280C07FE
324.91,5.7,bank-neth-np 280C07FE
324.91,5.800000000000001,bank-neth-np 280C07FE
324.91,5.8999999999999995,bank-neth-np 280C07FE
324.92,3.9,bank-neth-p 4064FCA9
324.93,3.9,bank-neth-p 4064FCA9
325.03,4,bank-neth-p 4064FCA9
325.11,12,bank-orig C99CA580
325.17,4.1000000000000005,bank-neth-p 4064FCA9
325.17,12.1,bank-orig C99CA580
325.21,5.8999999999999995,bank-neth-np 280C07FE
325.24,4.1000000000000005,bank-neth-p 4064FCA9
325.24,6,bank-neth-np 280C07FE
325.33,6.1,bank-neth-np 280C07FE
325.34,4.2,bank-neth-p 4064FCA9
325.34,6.1,bank-neth-np 280C07FE
325.4,4.3,bank-neth-p 4064FCA9
325.4,6.2,bank-neth-np 280C07FE
325.46,4.3,bank-neth-p 4064FCA9
325.57,4.3999999999999995,bank-neth-p 4064FCA9
325.57,6.3,bank-neth-np 280C07FE
325.86,6.3,bank-neth-np 280C07FE
325.88,4.5,bank-neth-p 4064FCA9
325.93,4.5,bank-neth-p 4064FCA9
326.11,12.2,bank-orig C99CA580
326.14,6.4,bank-neth-np 280C07FE
326.16,6.5,bank-neth-np 280C07FE
326.21,6.5,bank-neth-np 280C07FE
326.25,4.6,bank-neth-p 4064FCA9
326.3,6.6000000000000005,bank-neth-np 280C07FE
326.33,4.7,bank-neth-p 4064FCA9
326.4,4.7,bank-neth-p 4064FCA9
326.4,6.7,bank-neth-np 280C07FE
326.46,6.7,bank-neth-np 280C07FE
326.5,6.800000000000001,bank-neth-np 280C07FE
326.56,6.9,bank-neth-np 280C07FE
326.89,6.9,bank-neth-np 280C07FE
326.96,7.000000000000001,bank-neth-np 280C07FE
326.98,4.8,bank-neth-p 4064FCA9
327.17,4.9,bank-neth-p 4064FCA9
327.19,4.9,bank-neth-p 4064FCA9
327.31,5,bank-neth-p 4064FCA9
327.4,5.1,bank-neth-p 4064FCA9
327.41,5.1,bank-neth-p 4064FCA9
327.41,7.1,bank-neth-np 280C07FE
327.46,5.2,bank-neth-p 4064FCA9
327.46,7.1,bank-neth-np 280C07FE
327.62,5.3,bank-neth-p 4064FCA9
327.88,7.199999999999999,bank-neth-np 280C07FE
327.89,7.3,bank-neth-np 280C07FE
327.96,5.3,bank-neth-p 4064FCA9
328.04,5.4,bank-neth-p 4064FCA9
328.05,7.3,bank-neth-np 280C07FE
328.08,5.5,bank-neth-p 4064FCA9
328.1,5.5,bank-neth-p 4064FCA9
328.12,5.6000000000000005,bank-neth-p 4064FCA9
328.13,5.7,bank-neth-p 4064FCA9
328.18,7.3999999999999995,bank-neth-np 280C07FE
328.2,5.7,bank-neth-p 4064FCA9
328.22,7.5,bank-neth-np 280C07FE
328.25,7.5,bank-neth-np 280C07FE
328.32,5.800000000000001,bank-neth-p 4064FCA9
328.36,7.6,bank-neth-np 280C07FE
328.38,7.7,bank-neth-np 280C07FE
328.42,7.7,bank-neth-np 280C07FE
328.43,5.8999999999999995,bank-neth-p 4064FCA9
328.44,5.8999999999999995,bank-neth-p 4064FCA9
328.54,12.2,bank-orig C99CA580
328.56,6,bank-neth-p 4064FCA9
328.58,6.1,bank-neth-p 4064FCA9
328.62,7.8,bank-neth-np 280C07FE
328.63,7.9,bank-neth-np 280C07FE
328.68,7.9,bank-neth-np 280C07FE
328.71,12.3,bank-orig C99CA580
328.74,6.1,bank-neth-p 4064FCA9
328.8,6.2,bank-neth-p 4064FCA9
328.81,6.3,bank-neth-p 4064FCA9
328.83,8,bank-neth-np 280C07FE
328.84,8.1,bank-neth-np 280C07FE
328.86,8.1,bank-neth-np 280C07FE
328.9,8.200000000000001,bank-neth-np 280C07FE
328.96,6.3,bank-neth-p 4064FCA9
328.96,8.3,bank-neth-np 280C07FE
328.98,6.4,bank-neth-p 4064FCA9
329.02,8.3,bank-neth-np 280C07FE
329.09,8.4,bank-neth-np 280C07FE
329.11,6.5,bank-neth-p 4064FCA9
329.23,12.4,bank-orig C99CA580
329.29,8.5,bank-neth-np 280C07FE
329.34,8.5,bank-neth-np 280C07FE
329.35,6.5,bank-neth-p 4064FCA9
329.38,8.6,bank-neth-np 280C07FE
329.43,8.7,bank-neth-np 280C07FE
329.55,8.7,bank-neth-np 280C07FE
329.58,8.799999999999999,bank-neth-np 280C07FE
329.62,8.9,bank-neth-np 280C07FE
329.67,8.9,bank-neth-np 280C07FE
329.68,6.6000000000000005,bank-neth-p 4064FCA9
329.69,6.7,bank-neth-p 4064FCA9
329.7,6.7,bank-neth-p 4064FCA9
329.77,9,bank-neth-np 280C07FE
329.78,6.800000000000001,bank-neth-p 4064FCA9
329.79,6.9,bank-neth-p 4064FCA9
329.82,6.9,bank-neth-p 4064FCA9
329.85,7.000000000000001,bank-neth-p 4064FCA9
329.88,9.1,bank-neth-np 280C07FE
329.96,7.1,bank-neth-p 4064FCA9
330.04,7.1,bank-neth-p 4064FCA9
330.16,9.1,bank-neth-np 280C07FE
330.26,9.2,bank-neth-np 280C07FE
330.27,7.199999999999999,bank-neth-p 4064FCA9
330.28,7.3,bank-neth-p 4064FCA9
330.33,9.3,bank-neth-np 280C07FE
330.38,12.4,bank-orig C99CA580
330.45,9.3,bank-neth-np 280C07FE
330.48,7.3,bank-neth-p 4064FCA9
330.51,7.3999999999999995,bank-neth-p 4064FCA9
330.66,7.5,bank-neth-p 4064FCA9
330.67,7.5,bank-neth-p 4064FCA9
330.68,7.6,bank-neth-p 4064FCA9
330.76,9.4,bank-neth-np 280C07FE
330.81,9.5,bank-neth-np 280C07FE
330.84,7.7,bank-neth-p 4064FCA9
330.85,7.7,bank-neth-p 4064FCA9
330.88,7.8,bank-neth-p 4064FCA9
330.98,9.5,bank-neth-np 280C07FE
331.18,9.6,bank-neth-np 280C07FE
331.24,7.9,bank-neth-p 4064FCA9
331.27,7.9,bank-neth-p 4064FCA9
331.36,9.700000000000001,bank-neth-np 280C07FE
331.42,9.700000000000001,bank-neth-np 280C07FE
331.47,8,bank-neth-p 4064FCA9
331.52,8.1,bank-neth-p 4064FCA9
331.55,8.1,bank-neth-p 4064FCA9
331.61,12.5,bank-orig C99CA580
331.68,8.200000000000001,bank-neth-p 4064FCA9
331.71,8.3,bank-neth-p 4064FCA9
331.73,8.3,bank-neth-p 4064FCA9
331.74,9.8,bank-neth-np 280C07FE
331.78,8.4,bank-neth-p 4064FCA9
331.81,8.5,bank-neth-p 4064FCA9
331.83,9.9,bank-neth-np 280C07FE
331.87,9.9,bank-neth-np 280C07FE
331.92,8.5,bank-neth-p 4064FCA9
331.93,10,bank-neth-np 280C07FE
331.98,12.6,bank-orig C99CA580
332.01,8.6,bank-neth-p 4064FCA9
332.15,8.7,bank-neth-p 4064FCA9
332.17,10.100000000000001,bank-neth-np 280C07FE
332.19,10.100000000000001,bank-neth-np 280C07FE
332.22,10.2,bank-neth-np 280C07FE
332.23,12.6,bank-orig C99CA580
332.24,10.299999999999999,bank-neth-np 280C07FE
332.26,10.299999999999999,bank-neth-np 280C07FE
332.26,12.7,bank-orig C99CA580
332.29,8.7,bank-neth-p 4064FCA9
332.29,12.8,bank-orig C99CA580
332.35,8.799999999999999,bank-neth-p 4064FCA9
332.37,10.4,bank-neth-np 280C07FE
332.38,10.5,bank-neth-np 280C07FE
332.39,8.9,bank-neth-p 4064FCA9
332.54,10.5,bank-neth-np 280C07FE
332.59,10.6,bank-neth-np 280C07FE
332.6,10.7,bank-neth-np 280C07FE
332.62,10.7,bank-neth-np 280C07FE
332.65,8.9,bank-neth-p 4064FCA9
332.74,9,bank-neth-p 4064FCA9
332.75,10.8,bank-neth-np 280C07FE
332.77,9.1,bank-neth-p 4064FCA9
332.8,10.9,bank-neth-np 280C07FE
332.82,10.9,bank-neth-np 280C07FE
332.86,11,bank-neth-np 280C07FE
332.88,11.1,bank-neth-np 280C07FE
332.92,9.1,bank-neth-p 4064FCA9
333.01,9.2,bank-neth-p 4064FCA9
333.01,9.3,bank-neth-p 4064FCA9
333.02,9.3,bank-neth-p 4064FCA9
333.09,11.1,bank-neth-np 280C07FE
333.11,9.4,bank-neth-p 4064FCA9
333.12,11.200000000000001,bank-neth-np 280C07FE
333.14,11.3,bank-neth-np 280C07FE
333.16,9.5,bank-neth-p 4064FCA9
333.18,11.3,bank-neth-np 280C07FE
333.21,11.4,bank-neth-np 280C07FE
333.24,12.8,bank-orig C99CA580
333.27,9.5,bank-neth-p 4064FCA9
333.37,9.6,bank-neth-p 4064FCA9
333.39,11.5,bank-neth-np 280C07FE
333.41,11.5,bank-neth-np 280C07FE
333.42,11.600000000000001,bank-neth-np 280C07FE
333.45,9.700000000000001,bank-neth-p 4064FCA9
333.48,9.700000000000001,bank-neth-p 4064FCA9
333.54,11.700000000000001,bank-neth-np 280C07FE
333.79,9.8,bank-neth-p 4064FCA9
333.9,9.9,bank-neth-p 4064FCA9
333.94,11.700000000000001,bank-neth-np 280C07FE
333.99,11.799999999999999,bank-neth-np 280C07FE
334.02,11.899999999999999,bank-neth-np 280C07FE
334.1,11.899999999999999,bank-neth-np 280C07FE
334.22,12,bank-neth-np 280C07FE
334.23,9.9,bank-neth-p 4064FCA9
334.23,12.1,bank-neth-np 280C07FE
334.26,10,bank-neth-p 4064FCA9
334.26,10.100000000000001,bank-neth-p 4064FCA9
334.26,12.1,bank-neth-np 280C07FE
334.36,10.100000000000001,bank-neth-p 4064FCA9
334.41,12.2,bank-neth-np 280C07FE
334.45,12.3,bank-neth-np 280C07FE
334.51,12.3,bank-neth-np 280C07FE
334.58,10.2,bank-neth-p 4064FCA9
334.58,12.4,bank-neth-np 280C07FE
334.64,10.299999999999999,bank-neth-p 4064FCA9
334.69,12.5,bank-neth-np 280C07FE
334.71,10.299999999999999,bank-neth-p 4064FCA9
334.76,12.5,bank-neth-np 280C07FE
334.78,12.6,bank-neth-np 280C07FE
334.79,10.4,bank-neth-p 4064FCA9
334.79,10.5,bank-neth-p 4064FCA9
334.8,10.5,bank-neth-p 4064FCA9
334.88,10.6,bank-neth-p 4064FCA9
334.91,10.7,bank-neth-p 4064FCA9
335,10.7,bank-neth-p 4064FCA9
335.04,10.8,bank-neth-p 4064FCA9
335.06,10.9,bank-neth-p 4064FCA9
335.09,12.6,bank-neth-np 280C07FE
335.11,12.7,bank-neth-np 280C07FE
335.14,12.8,bank-neth-np 280C07FE
335.15,12.8,bank-neth-np 280C07FE
335.21,10.9,bank-neth-p 4064FCA9
335.36,11,bank-neth-p 4064FCA9
335.36,12.9,bank-neth-np 280C07FE
335.37,13,bank-neth-np 280C07FE
335.45,13,bank-neth-np 280C07FE
335.47,13.100000000000001,bank-neth-np 280C07FE
335.68,13.200000000000001,bank-neth-np 280C07FE
335.83,12.9,bank-orig C99CA580
335.86,11.1,bank-neth-p 4064FCA9
335.88,11.1,bank-neth-p 4064FCA9
335.99,13.200000000000001,bank-neth-np 280C07FE
336,11.200000000000001,bank-neth-p 4064FCA9
336.03,11.3,bank-neth-p 4064FCA9
336.06,11.3,bank-neth-p 4064FCA9
336.08,11.4,bank-neth-p 4064FCA9
336.08,13.3,bank-neth-np 280C07FE
336.09,13.4,bank-neth-np 280C07FE
336.1,11.5,bank-neth-p 4064FCA9
336.11,11.5,bank-neth-p 4064FCA9
336.12,11.600000000000001,bank-neth-p 4064FCA9
336.18,13,bank-orig C99CA580
336.19,13.4,bank-neth-np 280C07FE
336.36,13.5,bank-neth-np 280C07FE
336.42,13.600000000000001,bank-neth-np 280C07FE
336.5,11.700000000000001,bank-neth-p 4064FCA9
336.51,11.700000000000001,bank-neth-p 4064FCA9
336.51,13.600000000000001,bank-neth-np 280C07FE
336.52,13.700000000000001,bank-neth-np 280C07FE
336.55,13,bank-orig C99CA580
336.62,11.799999999999999,bank-neth-p 4064FCA9
336.62,11.899999999999999,bank-neth-p 4064FCA9
336.62,13.8,bank-neth-np 280C07FE
336.64,13.8,bank-neth-np 280C07FE
336.69,11.899999999999999,bank-neth-p 4064FCA9
336.75,13.900000000000002,bank-neth-np 280C07FE
336.78,14.000000000000002,bank-neth-np 280C07FE
336.85,12,bank-neth-p 4064FCA9
337.02,12.1,bank-neth-p 4064FCA9
337.04,14.000000000000002,bank-neth-np 280C07FE
337.11,14.099999999999998,bank-neth-np 280C07FE
337.2,13.100000000000001,bank-orig C99CA580
337.28,12.1,bank-neth-p 4064FCA9
337.29,12.2,bank-neth-p 4064FCA9
337.39,14.2,bank-neth-np 280C07FE
337.44,12.3,bank-neth-p 4064FCA9
337.46,14.2,bank-neth-np 280C07FE
337.56,12.3,bank-neth-p 4064FCA9
337.61,14.299999999999999,bank-neth-np 280C07FE
337.67,14.399999999999999,bank-neth-np 280C07FE
337.7,12.4,bank-neth-p 4064FCA9
337.74,12.5,bank-neth-p 4064FCA9
337.74,14.399999999999999,bank-neth-np 280C07FE
337.74,14.499999999999998,bank-neth-np 280C07FE
337.78,14.6,bank-neth-np 280C07FE
337.8,12.5,bank-neth-p 4064FCA9
337.81,12.6,bank-neth-p 4064FCA9
337.84,14.6,bank-neth-np 280C07FE
337.87,12.6,bank-neth-p 4064FCA9
337.92,12.7,bank-neth-p 4064FCA9
337.95,12.8,bank-neth-p 4064FCA9
337.99,12.8,bank-neth-p 4064FCA9
338,14.7,bank-neth-np 280C07FE
338.1,14.799999999999999,bank-neth-np 280C07FE
338.14,14.799999999999999,bank-neth-np 280C07FE
338.15,12.9,bank-neth-p 4064FCA9
338.15,14.899999999999999,bank-neth-np 280C07FE
338.17,13,bank-neth-p 4064FCA9
338.18,15,bank-neth-np 280C07FE
338.19,15,bank-neth-np 280C07FE
338.22,13,bank-neth-p 4064FCA9
338.22,13.200000000000001,bank-orig C99CA580
338.26,13.100000000000001,bank-neth-p 4064FCA9
338.27,15.1,bank-neth-np 280C07FE
